subjectid,ageGroup,inquisit.build,computer.platform,startdate,starttime,sessionid,elapsedtime,completed,taskOrder,IP12_1,IP12_2,IP12_3,IP13_1,IP13_2,IP13_3,IP14_1,IP14_2,IP14_3,IP15_1,IP15_2,IP15_3,IP16_1,IP16_2,IP16_3,IP12_1_loss,IP12_2_loss,IP12_3_loss,IP13_1_loss,IP13_2_loss,IP13_3_loss,IP14_1_loss,IP14_2_loss,IP14_3_loss,IP15_1_loss,IP15_2_loss,IP15_3_loss,IP16_1_loss,IP16_2_loss,IP16_3_loss,TotalWinAmount,finalN_reward,finalReward_reward,finalN_loss,finalReward_loss,hitrate_N1,CRrate_N1,hitrate_N2,CRrate_N2,hitrate_N3,CRrate_N3,hitrate_N4,CRrate_N4,hitrate_N5,CRrate_N5,hitrate_N6,CRrate_N6,mentaldemand_1,physicaldemand_1,temporaldemand_1,performance_1,effort_1,frustration_1,mentaldemand_2,physicaldemand_2,temporaldemand_2,performance_2,effort_2,frustration_2,mentaldemand_3,physicaldemand_3,temporaldemand_3,performance_3,effort_3,frustration_3,mentaldemand_4,physicaldemand_4,temporaldemand_4,performance_4,effort_4,frustration_4,mentaldemand_5,physicaldemand_5,temporaldemand_5,performance_5,effort_5,frustration_5,mentaldemand_6,physicaldemand_6,temporaldemand_6,performance_6,effort_6,frustration_6
198,Old,6400,win,10/8/21,11:00:21,1,1929626,1,2,1.984375,2.7890625,3.71875,1.484375,2.6484375,3.09375,1.265625,2.0390625,3.03125,not run,not run,not run,not run,not run,not run,-1.484375,-2.6953125,-3.53125,-1.515625,-1.9921875,-3.34375,-1.015625,-1.5703125,-2.96875,not run,not run,not run,not run,not run,not run,6,3,2,2,-1,0.6,1,0.8,1,0.8,0.866666667,0.6,0.933333333,0,0,0,0,15,9,16,15,20,14,18,14,17,18,19,15,19,15,18,19,20,17,21,16,19,16,21,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,Old,6436,win,10/8/21,11:14:38,1,1784861,1,2,1.890625,1.9453125,1.34375,0.109375,0.3515625,0.34375,0.078125,0.4453125,0.21875,not run,not run,not run,not run,not run,not run,-0.484375,-0.7265625,-1.03125,-0.515625,-1.4765625,-1.53125,-0.171875,-0.3984375,-2.03125,not run,not run,not run,not run,not run,not run,6,1,3,1,-2,0.8,0.933333333,1,0.733333333,1,0.866666667,0.8,0.6,0,0,0,0,14,3,4,18,15,6,15,4,7,15,15,13,19,5,11,16,19,17,21,6,15,13,19,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,Old,6400,win,10/8/21,11:14:38,1,2371250,1,1,1.609375,2.6953125,3.40625,1.703125,2.2265625,3.71875,0.609375,1.0078125,1.96875,not run,not run,not run,not run,not run,not run,-0.859375,-2.1796875,-3.59375,-1.109375,-1.8515625,-3.03125,-0.234375,-1.9921875,-2.90625,not run,not run,not run,not run,not run,not run,4.25,1,0.75,2,-1.5,1,1,1,1,0.8,1,0.4,0.866666667,0,0,0,0,4,2,9,21,13,8,13,5,7,21,16,10,16,5,7,17,17,15,19,5,5,8,20,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,Old,6434,win,10/8/21,08:29:13,1,1416984,1,1,0.015625,0.6328125,0.09375,0.015625,0.1640625,0.15625,0.140625,0.0703125,0.03125,not run,not run,not run,not run,not run,not run,-1.265625,-2.0390625,-3.03125,-0.484375,-1.8515625,-3.28125,-0.484375,-1.1015625,-1.96875,not run,not run,not run,not run,not run,not run,4.625,1,0.0625,1,-0.4375,1,1,0.6,0.866666667,0.6,1,0.8,0.866666667,0,0,0,0,5,1,7,21,4,2,12,1,10,9,12,12,16,1,12,9,14,13,18,1,12,12,16,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,Old,6436,win,10/8/21,11:36:39,1,1637924,1,2,0.796875,1.4296875,2.28125,1.015625,1.0078125,1.53125,0.796875,1.0546875,1.90625,not run,not run,not run,not run,not run,not run,-0.890625,-1.3359375,-2.40625,-0.984375,-2.1796875,-1.21875,-0.390625,-1.4296875,-1.96875,not run,not run,not run,not run,not run,not run,5,1,3,1,-3,0.8,1,0.8,1,0.2,0.8,1,0.8,0,0,0,0,6,3,5,11,14,11,8,3,3,9,13,12,12,3,4,6,13,12,14,3,3,13,18,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,Old,6400,win,10/8/21,11:41:25,1,3144246,1,1,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-0.015625,-0.0234375,-0.03125,-0.015625,-0.3984375,-0.03125,-0.015625,-0.0234375,-0.03125,not run,not run,not run,not run,not run,not run,3.125,1,0.125,1,-2,0.8,1,1,1,1,0.933333333,0.6,0.8,0,0,0,0,1,1,1,19,2,1,2,1,1,21,3,1,15,2,2,19,17,2,21,19,3,5,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,Old,6436,win,10/8/21,11:03:45,1,1582803,1,2,1.984375,2.9765625,3.96875,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-0.015625,-0.1171875,-0.03125,-0.015625,-0.0234375,-0.03125,not run,not run,not run,not run,not run,not run,5,1,2,2,-2,1,1,1,0.933333333,0.4,0.866666667,0.4,0.733333333,0,0,0,0,2,1,2,21,6,1,5,1,3,20,9,3,19,1,4,8,19,13,21,1,4,8,21,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,Old,6436,win,10/8/21,12:24:44,1,1381059,1,2,0.984375,1.4765625,1.96875,1.984375,2.6015625,1.96875,1.984375,1.4765625,1.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.359375,-2.1796875,-1.96875,-1.734375,-2.9765625,-3.46875,not run,not run,not run,not run,not run,not run,5,2,2,4,-2,0.4,0.2,0,0.266666667,0.2,0.333333333,0.2,0.4,0,0,0,0,14,2,5,4,14,7,14,2,7,1,15,5,16,2,6,1,14,2,15,4,4,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,Old,6436,win,10/8/21,11:38:58,1,2298881,1,1,1.984375,2.9765625,3.96875,1.671875,2.2265625,3.28125,0.484375,0.1640625,1.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-2.9296875,-3.96875,-1.703125,-2.4140625,-3.46875,not run,not run,not run,not run,not run,not run,5.75,1,1.75,2,-1,1,1,1,1,1,1,0.6,0.866666667,0,0,0,0,3,2,11,21,4,1,5,2,11,21,6,2,14,2,11,21,13,3,20,2,15,16,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,Young,6436,mac,10/13/21,17:08:15,1,1405522,1,1,1.015625,2.6484375,2.90625,0.265625,0.0234375,1.15625,0.015625,0.0234375,0.53125,not run,not run,not run,not run,not run,not run,-0.859375,-1.8515625,-2.46875,-0.859375,-2.7421875,-2.96875,-0.484375,-0.3515625,-0.96875,not run,not run,not run,not run,not run,not run,4.75,1,0.25,3,-0.5,1,1,0.8,1,0.4,1,1,0.866666667,0,0,0,0,3,2,1,21,4,8,15,2,1,17,18,18,21,2,1,6,21,21,21,2,1,15,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,Young,6400,win,10/13/21,16:09:10,1,1782167,1,2,1.515625,2.5078125,3.46875,1.234375,2.4140625,2.96875,0.734375,1.1015625,1.96875,not run,not run,not run,not run,not run,not run,-1.515625,-2.2734375,-3.53125,-1.515625,-0.8671875,-2.96875,-0.984375,-1.0078125,-2.03125,not run,not run,not run,not run,not run,not run,5,2,3,1,-3,1,1,0.8,1,0.6,0.733333333,0.2,0.666666667,0,0,0,0,1,1,2,21,1,4,7,1,6,17,9,9,13,1,8,12,15,10,19,1,6,6,19,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,Young,6400,win,10/13/21,16:53:49,1,1508007,1,1,0.640625,1.5234375,2.03125,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-1.015625,-0.0234375,-2.03125,-0.015625,-1.8515625,-0.03125,-0.015625,-0.0234375,-0.03125,not run,not run,not run,not run,not run,not run,3.5,1,2.5,1,-4,0.8,1,1,0.933333333,0.6,0.933333333,0.4,0.8,0,0,0,0,4,2,2,19,6,5,10,2,9,18,13,8,16,2,8,12,14,10,20,2,12,3,17,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,Old,6436,win,10/19/21,22:12:28,1,2269793,1,1,1.515625,2.4609375,2.71875,0.484375,1.1015625,1.96875,0.109375,0.2578125,0.96875,not run,not run,not run,not run,not run,not run,-1.765625,-2.6953125,-3.53125,-1.515625,-0.3046875,-3.34375,-1.015625,-1.8984375,-2.84375,not run,not run,not run,not run,not run,not run,6,3,3,2,-2,1,0.933333333,1,1,0.6,0.733333333,0.6,0.8,0,0,0,0,7,7,14,18,9,6,15,14,15,18,15,9,16,16,15,13,15,12,16,15,16,16,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,Old,6436,win,10/20/21,06:53:46,1,1624051,1,1,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-0.015625,-0.0234375,-0.03125,-0.015625,-2.1796875,-0.03125,-0.015625,-0.0234375,-0.03125,not run,not run,not run,not run,not run,not run,1.09375,1,0.09375,1,-4,0.8,0.4,0.8,0.866666667,0.6,1,0.6,0.8,0,0,0,0,10,10,10,10,12,14,12,12,12,12,13,9,13,13,12,12,13,13,12,12,12,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,Old,6434,win,10/20/21,08:15:07,1,1593213,1,2,1.484375,2.4609375,3.03125,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-1.859375,-2.9296875,-3.78125,-0.015625,-0.0234375,-0.03125,-0.015625,-0.0234375,-0.03125,not run,not run,not run,not run,not run,not run,5,1,2,1,-2,1,0.933333333,1,1,0.8,0.733333333,0.8,0.8,0,0,0,0,1,3,3,21,1,1,4,5,5,21,9,9,15,13,13,15,20,16,20,15,14,15,16,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,Old,6436,win,10/20/21,08:23:33,1,1854316,1,1,1.484375,1.5703125,2.78125,1.515625,1.7109375,2.03125,0.515625,1.5234375,2.03125,not run,not run,not run,not run,not run,not run,-1.484375,-2.2265625,-3.53125,-1.453125,-0.4453125,-3.53125,-1.421875,-2.6953125,-2.78125,not run,not run,not run,not run,not run,not run,5.625,1,1,1,-0.375,1,0.6,0.6,0.733333333,0.6,0.8,0.8,0.6,0,0,0,0,13,8,11,11,11,13,14,10,12,12,12,11,11,11,11,11,11,11,14,9,14,14,12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,Old,6436,win,10/20/21,08:33:59,1,1376966,1,2,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,0.515625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-0.015625,-0.0234375,-0.03125,-0.015625,-2.0390625,-0.03125,-0.015625,-0.0234375,-0.03125,not run,not run,not run,not run,not run,not run,3.25,1,0.25,1,-2,1,1,0.6,0.933333333,0.4,0.933333333,0.4,0.8,0,0,0,0,1,1,1,21,1,1,15,14,5,6,14,14,18,17,12,1,16,16,18,17,9,18,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,Old,6436,win,10/20/21,09:22:04,1,1868089,1,1,0.921875,1.7109375,0.96875,0.484375,0.4453125,0.46875,0.484375,1.3359375,2.28125,not run,not run,not run,not run,not run,not run,-0.984375,-2.0859375,-3.53125,-1.765625,-0.7265625,-3.09375,-1.515625,-2.8359375,-2.96875,not run,not run,not run,not run,not run,not run,6.25,2,4,1,-2.75,0.6,0.133333333,0.2,0.066666667,0,0.2,0,0.2,0,0,0,0,12,1,16,8,12,19,19,10,21,1,20,21,21,11,21,1,21,21,21,12,21,1,18,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,Old,6434,win,10/20/21,10:04:57,1,1596304,1,2,1.921875,1.4765625,1.46875,0.765625,1.5234375,2.03125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-0.015625,-0.0234375,-3.03125,-0.015625,-0.0234375,-2.03125,-1.015625,-0.0234375,-3.03125,not run,not run,not run,not run,not run,not run,6,1,4,1,-3,0.4,0.266666667,0.8,0.733333333,0.8,0.866666667,1,0.666666667,0,0,0,0,13,9,14,6,13,14,17,6,14,15,16,14,16,7,14,16,14,13,15,7,14,16,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,Old,6436,win,10/20/21,11:30:04,1,1635006,1,2,1.796875,2.3203125,2.78125,1.953125,2.1796875,0.34375,1.015625,0.7734375,0.03125,not run,not run,not run,not run,not run,not run,-0.015625,-0.0234375,-0.03125,-0.015625,-1.2421875,-0.03125,-0.015625,-0.0234375,-0.03125,not run,not run,not run,not run,not run,not run,6,1,4,1,-3,1,0.8,1,0.733333333,1,0.866666667,0.8,0.8,0,0,0,0,1,1,1,19,5,1,7,4,5,17,14,14,14,8,5,19,18,14,15,13,6,18,15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,Old,6436,win,10/20/21,08:36:28,1,2556600,1,1,0.421875,0.8671875,1.03125,0.515625,0.6796875,0.71875,0.234375,0.7265625,0.46875,not run,not run,not run,not run,not run,not run,-0.953125,-2.3203125,-2.28125,-0.203125,-0.3515625,-1.96875,-1.015625,-0.1171875,-2.03125,not run,not run,not run,not run,not run,not run,5,4,2,3,-2,0.8,0.933333333,1,0.866666667,0.8,0.866666667,0.6,0.666666667,0,0,0,0,3,1,2,19,3,13,8,3,2,19,13,12,19,4,2,18,17,18,21,13,2,4,21,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,Old,6436,win,10/20/21,12:11:53,1,1686451,1,1,1.984375,2.5546875,1.96875,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-1.953125,-2.7890625,-3.21875,-0.015625,-0.6796875,-0.03125,-0.015625,-0.0234375,-0.03125,not run,not run,not run,not run,not run,not run,3,1,1,1,-3,0.6,0.466666667,0.8,0.866666667,0.8,0.866666667,0.4,0.8,0,0,0,0,7,1,1,1,11,1,16,1,12,16,17,1,16,1,11,17,15,1,19,1,11,1,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,Old,6436,win,10/20/21,12:15:34,1,2249545,1,2,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.9765625,2.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-2.5078125,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,5.375,4,3,2,-2.625,0.4,0.866666667,1,0.933333333,0.8,0.866666667,1,0.8,0,0,0,0,9,9,9,9,13,16,13,11,10,16,15,13,16,12,12,17,16,12,18,12,12,18,16,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,Old,6400,win,10/20/21,11:19:19,1,1624512,1,1,0.984375,2.1328125,2.96875,1.421875,2.2265625,2.96875,0.984375,1.4765625,2.46875,not run,not run,not run,not run,not run,not run,-1.109375,-1.8984375,-1.96875,-1.046875,-0.6328125,-2.15625,-0.484375,-0.7265625,-2.15625,not run,not run,not run,not run,not run,not run,5.25,1,2.25,4,-2,0.8,0.866666667,1,0.666666667,0.6,0.866666667,0.8,0.6,0,0,0,0,9,1,1,15,9,3,7,1,2,15,9,2,7,1,4,12,13,3,8,1,3,12,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,Old,6436,win,10/20/21,11:28:08,1,1881787,1,2,1.015625,2.2734375,2.28125,1.265625,1.5234375,2.03125,0.140625,0.1171875,0.09375,not run,not run,not run,not run,not run,not run,-0.984375,-1.4765625,-2.46875,-0.484375,-0.2109375,-3.03125,-0.734375,-1.0078125,-0.96875,not run,not run,not run,not run,not run,not run,3.9375,1,1.3125,4,-2.375,0.6,0.8,0.8,0.933333333,0.8,0.866666667,0.6,0.866666667,0,0,0,0,2,1,1,21,2,2,2,1,2,20,3,3,5,1,5,18,8,7,13,1,10,13,16,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,Old,6436,win,10/20/21,12:48:04,1,1754318,1,1,1.984375,2.9765625,3.96875,0.953125,0.7265625,0.46875,0.484375,0.7265625,0.46875,not run,not run,not run,not run,not run,not run,-0.015625,-0.0234375,-1.03125,-0.015625,-1.1484375,-2.53125,-0.015625,-0.0234375,-3.03125,not run,not run,not run,not run,not run,not run,4,3,2,1,-3,0.8,0.933333333,1,1,1,0.866666667,0.4,0.933333333,0,0,0,0,9,5,6,15,15,13,13,8,8,21,16,6,18,7,17,19,19,12,21,12,18,7,18,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,Old,6436,win,10/20/21,09:50:56,1,1649187,1,2,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-1.078125,-1.9921875,-3.09375,-1.109375,-0.1640625,-3.09375,-1.515625,-2.2734375,-3.09375,not run,not run,not run,not run,not run,not run,NA,1,NA,1,-1.5,0.8,0.333333333,1,0.933333333,0.8,1,0.6,1,0,0,0,0,4,1,6,6,11,15,11,2,6,19,16,6,16,3,7,15,13,9,17,4,9,14,18,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,Old,6436,win,10/20/21,12:09:53,1,1370214,1,1,0.015625,2.2734375,0.03125,1.015625,1.5703125,0.28125,1.046875,1.5703125,3.53125,not run,not run,not run,not run,not run,not run,-0.234375,-2.0859375,-0.96875,-0.359375,-1.1015625,-0.96875,-1.671875,-0.6328125,-3.40625,not run,not run,not run,not run,not run,not run,1.125,1,0.125,3,-4,0,0,0.2,0.333333333,0.2,0.4,0.4,0.2,0,0,0,0,9,8,1,2,9,19,11,11,1,5,11,12,13,1,3,5,13,13,11,11,1,9,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,Old,6436,win,10/20/21,12:15:01,1,1975201,1,2,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.421875,-2.0390625,-0.71875,-1.953125,-2.6484375,-3.96875,-1.734375,-2.9765625,-3.15625,not run,not run,not run,not run,not run,not run,NA,2,NA,4,-3.125,0.4,0.4,1,0.733333333,1,0.733333333,0.4,0.6,0,0,0,0,21,4,19,1,9,21,13,13,14,13,15,15,14,12,18,12,16,14,21,19,16,4,15,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,Old,6436,win,10/20/21,13:21:45,1,1817693,1,2,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.15625,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-0.3515625,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,1.5,1,0.25,4,-3.75,0.6,1,0.8,0.866666667,1,0.866666667,0.4,0.866666667,0,0,0,0,14,7,7,13,12,9,15,9,9,14,13,8,18,12,12,16,15,10,19,14,13,6,19,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,Old,6432,and,10/20/21,10:24:55,1,1674135,1,1,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-0.0703125,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,4,2,2,4,-3,0.6,1,0.8,0.866666667,0.8,0.866666667,0.6,0.933333333,0,0,0,0,21,1,15,17,20,17,21,1,18,18,18,13,20,2,17,18,18,14,20,2,18,15,19,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,Old,6400,win,10/20/21,12:26:46,1,1401400,1,2,1.953125,2.9765625,2.96875,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-2.96875,-0.015625,-0.3984375,-0.03125,-0.015625,-0.0234375,-0.03125,not run,not run,not run,not run,not run,not run,NA,1,NA,1,-4,0.4,0.4,0.4,0.333333333,0,0.333333333,0.6,0.4,0,0,0,0,8,3,11,7,6,12,12,5,6,4,12,18,15,3,3,3,16,17,13,4,2,12,15,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,Old,6436,win,10/20/21,10:50:44,1,1612017,1,2,0.984375,1.4765625,1.96875,0.796875,0.7265625,1.96875,1.421875,1.4765625,1.96875,not run,not run,not run,not run,not run,not run,-0.015625,-0.8671875,-0.03125,-0.015625,-0.0234375,-0.03125,-0.015625,-0.7734375,-0.03125,not run,not run,not run,not run,not run,not run,7.25,2,3,1,-0.75,0.6,0.866666667,1,0.933333333,0.8,0.866666667,0.8,0.8,0,0,0,0,17,14,17,16,18,12,14,12,14,21,18,13,15,16,15,18,18,17,18,18,18,16,18,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Old,6436,mac,10/20/21,14:12:02,1,1627582,1,1,0.734375,1.4296875,2.21875,0.203125,0.6328125,0.46875,0.046875,0.1640625,0.09375,not run,not run,not run,not run,not run,not run,-1.984375,-2.6015625,-3.96875,-0.109375,-0.3984375,-2.03125,-0.109375,-0.0703125,-3.03125,not run,not run,not run,not run,not run,not run,5.125,1,2,2,-1.875,1,0.933333333,0.8,1,1,0,0.6,1,0,0,0,0,7,1,11,17,13,12,11,1,12,15,14,15,17,1,15,6,15,18,18,1,18,11,18,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,Old,6400,mac,10/20/21,14:27:38,1,1624571,1,2,1.984375,2.6484375,3.53125,1.984375,2.8359375,3.78125,1.765625,2.8828125,3.78125,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.71875,-1.984375,-0.5859375,-3.96875,-1.203125,-1.4765625,-2.96875,not run,not run,not run,not run,not run,not run,7,2,3,4,-1,0.8,0.466666667,0.6,0.8,0.8,0.8,0.8,0.8,0,0,0,0,21,21,11,4,18,19,21,21,21,15,19,19,21,21,21,16,21,21,21,21,21,17,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,Old,6436,win,10/20/21,14:37:29,1,1674520,1,2,1.984375,2.9765625,3.96875,1.984375,2.9765625,1.96875,1.984375,2.9765625,3.96875,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.734375,-1.3828125,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,3.5,4,2,4,-3.5,0.6,0.6,0.6,0.933333333,0.4,0.666666667,0.8,0.733333333,0,0,0,0,20,1,19,2,16,16,21,1,17,10,17,21,21,1,21,1,21,21,21,1,18,9,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,Young,6436,win,10/20/21,14:48:55,1,2037445,1,1,1.984375,2.9765625,3.96875,0.421875,0.6328125,0.15625,0.390625,0.7734375,0.53125,not run,not run,not run,not run,not run,not run,-1.796875,-2.4140625,-3.53125,-0.984375,-0.1171875,-2.96875,-0.984375,-1.9921875,-2.96875,not run,not run,not run,not run,not run,not run,5.5,2,2,4,-1.5,1,1,1,1,0.8,0.8,0.8,0.866666667,0,0,0,0,1,1,1,21,1,1,5,1,6,21,5,1,11,1,1,17,6,6,11,1,1,16,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,Old,6436,win,10/20/21,13:59:25,1,1643209,1,2,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-0.015625,-0.0234375,-0.03125,-0.015625,-0.1171875,-0.03125,-0.015625,-0.0234375,-0.03125,not run,not run,not run,not run,not run,not run,2.125,1,0.125,1,-3,0.4,0.333333333,0.6,0.266666667,0,0.333333333,0,0.133333333,0,0,0,0,10,3,16,10,13,5,7,3,15,13,6,9,17,13,19,11,11,11,18,15,18,1,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,Old,6436,win,10/20/21,15:02:22,1,2215008,1,1,1.765625,1.2890625,1.96875,0.953125,1.4765625,1.46875,0.484375,0.1640625,0.21875,not run,not run,not run,not run,not run,not run,-0.703125,-1.9921875,-2.71875,-0.640625,-2.4140625,-2.84375,-0.515625,-0.7734375,-0.84375,not run,not run,not run,not run,not run,not run,4.3125,1,1.3125,1,-2,1,1,1,0.933333333,0.8,0.933333333,0.8,0.8,0,0,0,0,3,4,9,20,16,4,15,4,13,15,17,12,17,8,15,13,19,19,20,16,17,13,21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,Old,6436,win,10/20/21,14:24:10,1,1759786,1,2,1.984375,2.9765625,3.96875,1.984375,2.9765625,1.96875,1.984375,2.9765625,3.90625,not run,not run,not run,not run,not run,not run,-1.984375,-2.8828125,-3.96875,-1.984375,-0.2109375,-3.96875,-1.984375,-2.2265625,-3.96875,not run,not run,not run,not run,not run,not run,7.125,1,4,3,-1.875,0.6,0.333333333,0.2,0,0.2,0.266666667,0.4,0.133333333,0,0,0,0,12,7,9,6,15,10,6,6,7,4,14,12,12,10,10,7,14,14,10,10,9,11,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,Old,6432,ios,10/20/21,15:34:09,1,1199207,1,2,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,0.015625,0.0234375,0.03125,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-1.4765625,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,NA,1,NA,4,-1,0.8,0.8,1,0.8,0.6,0.8,0.8,0.8,0,0,0,0,14,13,15,15,15,16,17,18,16,17,17,16,16,16,15,18,17,18,19,19,17,19,19,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,Young,6436,win,10/20/21,15:57:36,1,1893672,1,1,0.015625,0.2109375,0.03125,0.015625,1.5234375,0.03125,1.015625,0.0234375,2.03125,not run,not run,not run,not run,not run,not run,-1.984375,-2.9765625,-3.96875,-1.984375,-2.2265625,-3.96875,-1.984375,-2.9765625,-3.96875,not run,not run,not run,not run,not run,not run,3.5625,1,0.0625,2,-1.5,0,0.4,0.8,0.533333333,0.4,0.866666667,0.6,0.866666667,0,0,0,0,13,4,12,2,9,15,15,3,14,16,15,10,13,10,13,7,12,14,11,9,16,13,12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
